sourceType,platformId,platformLabel,date,region,channel,sourceChannel,merchant,rawMerchant,brand,product,rawProduct,gmv,quantity,orders,orderId,users
full,taobao,淘宝闪购,2026-06-09,NX,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,18.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,29.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,14.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,122.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,29.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,87.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,16.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,87.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,16.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,15.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,14.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,83.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,31.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,59.6,4,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,14.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,83.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,122.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,33.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,174.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,87.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,15.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,15.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,29.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,84.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,59.6,4,2,2,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,15.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,90.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏大红袍精酿550ml罐装,乌苏大红袍精酿550ml罐装,12.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏大红袍精酿550ml罐装,乌苏大红袍精酿550ml罐装,12.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏大红袍精酿550ml罐装,乌苏大红袍精酿550ml罐装,12.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏大红袍精酿550ml罐装,乌苏大红袍精酿550ml罐装,12.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏大红袍精酿550ml罐装,乌苏大红袍精酿550ml罐装,12.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏大红袍精酿550ml罐装,乌苏大红袍精酿550ml罐装,12.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏金骏眉1L,乌苏金骏眉1L,21.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏金骏眉1L,乌苏金骏眉1L,21.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏琥珀拉格1L,乌苏琥珀拉格1L,21.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏琥珀拉格1L,乌苏琥珀拉格1L,21.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆88啤酒320ml瓶装24箱装,重庆88啤酒320ml瓶装24箱装,93.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,惠宜选,仓店,惠宜选,,重庆啤酒,重庆33啤酒500ml大罐装四川版,重庆88啤酒500ml大罐装四川版,31.5,7,2,2,2
full,taobao,淘宝闪购,2026-06-09,CBC-SC,惠宜选,仓店,惠宜选,,重庆啤酒,重庆33啤酒500ml大罐装四川版,重庆88啤酒500ml大罐装四川版,4.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,惠宜选,仓店,惠宜选,,重庆啤酒,重庆33啤酒500ml大罐装四川版,重庆88啤酒500ml大罐装四川版,4.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,惠宜选,仓店,惠宜选,,重庆啤酒,重庆33啤酒500ml大罐装四川版,重庆88啤酒500ml大罐装四川版,4.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,惠宜选,仓店,惠宜选,,重庆啤酒,重庆33啤酒500ml大罐装四川版,重庆88啤酒500ml大罐装四川版,13.5,3,2,2,2
full,taobao,淘宝闪购,2026-06-09,CBC-SC,惠宜选,仓店,惠宜选,,重庆啤酒,重庆33啤酒500ml大罐装四川版,重庆88啤酒500ml大罐装四川版,13.5,3,3,3,3
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,惠宜选,仓店,惠宜选,,重庆啤酒,重庆33啤酒500ml大罐装四川版,重庆88啤酒500ml大罐装四川版,18.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,惠宜选,仓店,惠宜选,,重庆啤酒,重庆33啤酒500ml大罐装四川版,重庆88啤酒500ml大罐装四川版,9.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆啤酒1958醇麦500ml罐装12箱装,重庆1958醇麦啤酒8°P罐装500ml12罐,63.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆啤酒1958醇麦500ml罐装12箱装,重庆1958醇麦啤酒8°P罐装500ml12罐,63.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理啤酒8°PV8啤酒500ml/听,36.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,385.0,7,5,5,5
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,910.0,15,13,13,12
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,1648.0,31,28,28,28
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,223.0,4,4,4,3
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,330.0,6,5,5,5
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,159.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,3222.0,55,54,54,50
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,293.0,5,5,5,4
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,870.0,15,11,11,9
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,120.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,290.0,5,5,5,5
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,212.0,4,3,3,3
full,taobao,淘宝闪购,2026-06-09,YN,酒小二,酒类专营店,酒小二,,大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,315.0,6,6,6,5
full,taobao,淘宝闪购,2026-06-09,CBC-SC,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆88啤酒468ml瓶装12箱装,重庆88啤酒468ml瓶装12箱装,186.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-09,CBC-SC,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆88啤酒468ml瓶装12箱装,重庆88啤酒468ml瓶装12箱装,61.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆88啤酒468ml瓶装12箱装,重庆88啤酒468ml瓶装12箱装,188.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-09,华中-湖南,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆88啤酒500ml大罐装,重庆88啤酒500ml大罐装,30.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,63.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,807.0,13,10,10,10
full,taobao,淘宝闪购,2026-06-09,华中-湖南,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,102.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-09,华中-湖南,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,1512.0,32,29,29,24
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡TUBORG8°P啤酒整箱495ml*12瓶,63.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡TUBORG8°P啤酒整箱495ml*12瓶,72.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡TUBORG8°P啤酒整箱495ml*12瓶,69.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒495ml瓶装12箱装,乐堡TUBORG8°P啤酒整箱495ml*12瓶,72.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆88啤酒468ml瓶装12箱装,重庆88啤酒468ml瓶装12箱装,96.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-09,华中-湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡TUBORG8°P啤酒500ml/听,6.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡TUBORG8°P啤酒500ml/听,20.7,3,2,2,2
full,taobao,淘宝闪购,2026-06-09,华中-湖南,惠宜选,仓店,惠宜选,,乐堡,乐堡啤酒500ml大罐装,乐堡TUBORG8°P啤酒500ml/听,27.6,4,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆清爽啤酒500ml罐装12箱装,重庆清爽啤酒500ml罐装12箱装,45.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,NX,惠宜选,仓店,惠宜选,,西夏啤酒,西夏荞当家苦荞啤酒500ml大罐装,西夏荞当家苦荞啤酒500ml大罐装,5.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,NX,惠宜选,仓店,惠宜选,,西夏啤酒,西夏X5啤酒500ml大罐装,西夏啤酒X59°P听装500ml,135.7,23,5,5,5
full,taobao,淘宝闪购,2026-06-09,NX,惠宜选,仓店,惠宜选,,西夏啤酒,西夏X5啤酒500ml大罐装,西夏啤酒X59°P听装500ml,11.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,NX,惠宜选,仓店,惠宜选,,西夏啤酒,西夏X5啤酒500ml大罐装,西夏啤酒X59°P听装500ml,35.4,6,1,1,1
full,taobao,淘宝闪购,2026-06-09,NX,惠宜选,仓店,惠宜选,,西夏啤酒,西夏X5啤酒500ml大罐装,西夏啤酒X59°P听装500ml,17.7,3,1,1,1
full,taobao,淘宝闪购,2026-06-09,XJ,惠宜选,仓店,惠宜选,,西夏啤酒,西夏X5啤酒600ml瓶装,西夏啤酒X59°P瓶装600ml,4.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,NX,惠宜选,仓店,惠宜选,,西夏啤酒,西夏X3啤酒600ml瓶装,西夏X3600ml大瓶装,22.5,5,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,酒小二,酒类专营店,酒小二,,重庆啤酒,重庆88啤酒320ml瓶装,重庆88啤酒8°P瓶装320ml1瓶,72.0,18,1,1,1
full,taobao,淘宝闪购,2026-06-09,XJ,惠宜选,仓店,惠宜选,,乌苏,绿乌苏620ml大瓶装,乌苏啤酒绿乌苏620ml*9大瓶装,73.5,15,5,5,5
full,taobao,淘宝闪购,2026-06-10,CBC-SC,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装,凯旋1664白啤11.8°P啤酒330ml/瓶,96.0,8,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB苏皖,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装,凯旋1664白啤11.8°P啤酒330ml/瓶,52.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-10,华中-非湖南,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装,凯旋1664白啤11.8°P啤酒330ml/瓶,44.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-10,YN,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装,凯旋1664白啤11.8°P啤酒330ml/瓶,107.4,6,1,1,1
full,taobao,淘宝闪购,2026-06-10,华中-湖南,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装,凯旋1664白啤11.8°P啤酒330ml/瓶,52.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB苏皖,永辉,连锁超市,永辉超市,,K1664,1664白啤330ml瓶装4瓶装,凯旋1664白啤11.8°P啤酒330ml*4瓶,45.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB东南,惠宜选,仓店,惠宜选,,K1664,1664白啤500ml罐装,凯旋1664白啤500ml罐装啤酒,12.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,NX,惠宜选,仓店,惠宜选,,K1664,1664白啤500ml罐装,凯旋1664白啤500ml罐装啤酒,31.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-10,YN,惠宜选,仓店,惠宜选,,K1664,1664白啤500ml罐装,凯旋1664白啤500ml罐装啤酒,12.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,YN,酒小二,酒类专营店,酒小二,,K1664,1664白啤500ml罐装,凯旋1664白啤500ml罐装啤酒,18.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB东南,酒小二,酒类专营店,酒小二,,K1664,1664白啤500ml罐装,凯旋1664白啤500ml罐装啤酒,15.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB华南,惠宜选,仓店,惠宜选,,K1664,1664白啤500ml罐装,凯旋1664白啤500ml罐装啤酒,41.7,3,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB华南,惠宜选,仓店,惠宜选,,K1664,1664白啤500ml罐装,凯旋1664白啤500ml罐装啤酒,13.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CBC-CQ,永辉,连锁超市,永辉超市,,K1664,1664白啤500ml罐装,凯旋1664白啤500ml罐装啤酒,14.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,华中-湖南,惠宜选,仓店,惠宜选,,K1664,1664白啤500ml罐装,凯旋1664白啤500ml罐装啤酒,12.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,华中-湖南,酒小二,酒类专营店,酒小二,,K1664,1664白啤500ml罐装,凯旋1664白啤500ml罐装啤酒,84.0,6,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装3瓶装,1664白啤3瓶装沃尔玛特供,37.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装3瓶装,1664白啤3瓶装沃尔玛特供,37.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,YN,酒小二,酒类专营店,酒小二,,K1664,1664桃红330ml瓶装,凯旋1664覆盆子果香桃红9.6°P啤酒330ml瓶装,17.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB东南,惠宜选,仓店,惠宜选,,K1664,1664桃红330ml瓶装,凯旋1664覆盆子果香桃红9.6°P啤酒330ml瓶装,16.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CBC-SC,酒小二,酒类专营店,酒小二,,K1664,1664桃红330ml瓶装,凯旋1664覆盆子果香桃红9.6°P啤酒330ml瓶装,12.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB东南,惠宜选,仓店,惠宜选,,K1664,1664桃红330ml瓶装,凯旋1664覆盆子果香桃红9.6°P啤酒330ml瓶装,15.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,华中-非湖南,惠宜选,仓店,惠宜选,,K1664,1664桃红330ml瓶装,凯旋1664覆盆子果香桃红9.6°P啤酒330ml瓶装,18.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CBC-CQ,酒小二,酒类专营店,酒小二,,K1664,1664桃红330ml瓶装,凯旋1664覆盆子果香桃红9.6°P啤酒330ml瓶装,16.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB东南,酒小二,酒类专营店,酒小二,,K1664,1664白啤500ml罐装12箱装,凯旋1664白啤11.8°P啤酒整箱500ml*12听,426.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-10,YN,酒小二,酒类专营店,酒小二,,K1664,1664白啤500ml罐装12箱装,凯旋1664白啤11.8°P啤酒整箱500ml*12听,157.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤500ml罐装12箱装,凯旋1664白啤11.8°P啤酒整箱500ml*12听,157.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤500ml罐装12箱装,凯旋1664白啤11.8°P啤酒整箱500ml*12听,151.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤500ml罐装12箱装,凯旋1664白啤11.8°P啤酒整箱500ml*12听,145.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB东南,酒小二,酒类专营店,酒小二,,K1664,1664白啤500ml罐装12箱装,凯旋1664白啤11.8°P啤酒整箱500ml*12听,358.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-10,CIB东南,酒小二,酒类专营店,酒小二,,K1664,1664白啤500ml罐装3罐装,凯旋1664白啤啤酒500ml*3罐装,90.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤500ml罐装3罐装,凯旋1664白啤啤酒500ml*3罐装,84.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装6瓶装,凯旋1664白啤11.8°P啤酒330ml*6瓶,140.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装6瓶装,凯旋1664白啤11.8°P啤酒330ml*6瓶,70.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装6瓶装,凯旋1664白啤11.8°P啤酒330ml*6瓶,70.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CBC-SC,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装6瓶装,凯旋1664白啤11.8°P啤酒330ml*6瓶,72.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CBC-SC,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装6瓶装,凯旋1664白啤11.8°P啤酒330ml*6瓶,63.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装6瓶装,凯旋1664白啤11.8°P啤酒330ml*6瓶,70.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装6瓶装,凯旋1664白啤11.8°P啤酒330ml*6瓶,138.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-10,CIB华南,酒小二,酒类专营店,酒小二,,K1664,1664白啤330ml瓶装6瓶装,凯旋1664白啤11.8°P啤酒330ml*6瓶,69.0,1,1,1,1
